,year,oid,is_buffer,treatment_type,project_type,area,mean_esi_pre,mean_esi_post,mean_et_pre,mean_et_post,mean_wue_pre,mean_wue_post,mean_lst_eco_pre,mean_lst_eco_post,mean_lst_modis_pre,mean_lst_modis_post,total_pixels_modis,non-fire_pre,non-fire_post,fire_low_pre,fire_low_post,fire_nominal_pre,fire_nominal_post,fire_high_pre,fire_high_post,total_days_modis_pre,total_days_modis_post
1337,2021,5737,Treatment,Fire, ,67649.51368936306,0.4040878,0.4650062,118.1318498,114.7479458,0.5723499,0.9156211,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1338,2021,5737,Buffer,Fire, ,67649.51368936306,0.4084453,0.4785142,119.0064238,119.5319287,0.5922549,0.9288663,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1339,2020,5738,Treatment,Physical, ,2444493.5660641934,0.5192935,0.4995912,244.2347519,129.0018896,0.5856073,0.895382,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1340,2020,5738,Buffer,Physical, ,2444493.5660641934,0.5113069,0.4695984,235.5707674,119.7899534,0.6637356,1.1326462,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1341,2020,5739,Treatment,Fire,Deer Trail Piles Rx FY21,627115.789856352,0.5217498,0.4912434,244.8718976,126.9978813,0.6347161,0.9997978,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1342,2020,5739,Buffer,Fire,Deer Trail Piles Rx FY21,627115.789856352,0.5144499,0.4759314,236.6646249,121.9567193,0.7019283,1.1703851,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1343,2021,5766,Treatment,Fire,FY21 El Rito Canyon Piles Rx,988076.038889204,0.4051882,0.4393845,118.5388914,105.4559635,0.5191174,0.9188352,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1344,2021,5766,Buffer,Fire,FY21 El Rito Canyon Piles Rx,988076.038889204,0.4081179,0.4710635,118.7953886,115.9650831,0.5460889,0.9084335,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1345,2021,5772,Treatment,needs input, ,125652.74654606845,0.4342234,0.5746029,151.4923994,143.6278941,0.7029138,1.0549543,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1346,2021,5772,Buffer,needs input, ,125652.74654606845,0.443931,0.591421,154.0033798,149.9279111,0.7077657,1.0825392,,,,,10,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1347,2021,5775,Treatment,needs input, ,16270.518306793896,0.4040577,0.4535507,118.42961,110.3710143,0.5111165,0.9048985,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1348,2021,5775,Buffer,needs input, ,16270.518306793896,0.410649,0.5197299,121.5005774,126.5558504,0.5184149,0.857401,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1349,2021,5777,Treatment,needs input, ,20912.262052052327,0.4237163,0.5727574,154.5735342,146.203355,0.5599987,0.9580664,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1350,2021,5777,Buffer,needs input, ,20912.262052052327,0.413383,0.568838,150.0669882,143.2282936,0.5841802,0.9238492,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1351,2021,5789,Treatment,Fire,Broadcast Burning - Covers a majority of the unit,10973819.470622526,0.4083703,0.5684671,148.5427766,140.7266507,0.5032726,0.870347,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1352,2021,5789,Buffer,Fire,Broadcast Burning - Covers a majority of the unit,10973819.470622526,0.4017224,0.564476,145.8073099,141.5971378,0.5491264,0.8769079,,,,,6,119.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1353,2021,5792,Treatment,Physical,Precommercial Thin,915475.2676167868,0.3782741,0.5271459,134.1513271,130.2896561,0.682166,0.9533837,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1354,2021,5792,Buffer,Physical,Precommercial Thin,915475.2676167868,0.4099363,0.5878819,148.7670597,155.6178603,0.61978,0.8423261,,,,,7,138.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1355,2021,5799,Treatment,Physical,Pre-Commercial Thinning,168343.15652421876,0.3698431,0.5374052,131.086126,130.4629801,0.735087,0.993316,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1356,2021,5799,Buffer,Physical,Pre-Commercial Thinning,168343.15652421876,0.407498,0.585214,146.9823106,154.9012777,0.6351103,0.8566515,,,,,7,138.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1357,2019,5803,Treatment,Physical,Pre-Commercial Thinning,253907.89554198048,0.4092418,0.5461203,273.4932152,237.0319131,0.8978149,0.9483398,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1358,2019,5803,Buffer,Physical,Pre-Commercial Thinning,253907.89554198048,0.428238,0.5998832,264.1481082,248.4205418,1.210364,1.1063912,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1359,2020,5810,Treatment,Physical,Pre-Commercial Thinning,82628.64448026163,0.535877,0.4676458,260.4181216,119.6862577,0.6238822,1.1096897,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1360,2020,5810,Buffer,Physical,Pre-Commercial Thinning,82628.64448026163,0.5198118,0.5198118,241.6656449,241.6656449,0.6672857,0.6672857,,,,,5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
1361,2020,5817,Treatment,Physical,Pre-Commercial Thinning,960229.945636132,0.4676119,0.406749,172.8934717,114.1917712,0.2710815,0.6972549,,,,,2,76.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1362,2020,5817,Buffer,Physical,Pre-Commercial Thinning,960229.945636132,0.4634976,0.3935797,171.6598303,109.9537259,0.2887138,0.8035446,,,,,3,114.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1363,2020,5826,Treatment,Physical,Pre-Commercial Thinning,47967.31501081344,0.4422137,0.4624631,174.9120812,129.4591972,0.348069,0.5640605,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1364,2020,5826,Buffer,Physical,Pre-Commercial Thinning,47967.31501081344,0.4288684,0.430982,162.9321988,117.805603,0.3668361,0.7020393,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1365,2020,5830,Treatment,Physical,Pre-Commercial Thinning,514518.4626632546,0.5152719,0.4648979,200.6428691,120.1607268,0.7595805,1.2497111,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1366,2020,5830,Buffer,Physical,Pre-Commercial Thinning,514518.4626632546,0.5122163,0.5221605,198.3161202,139.1189643,0.7623664,1.0580875,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1367,2020,5833,Treatment,Physical,Commercial_Harvest,50596.58988894965,0.4198091,0.3517464,152.4688934,80.3417754,0.4558188,1.1100903,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1368,2020,5833,Buffer,Physical,Commercial_Harvest,50596.58988894965,0.4309536,0.3599459,206.8780022,83.9376049,0.4423353,1.1134938,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1369,2021,5847,Treatment,Physical,"Lop and Scatter, Mastication",249823.70265597335,0.4006913,0.5505765,145.3552949,140.3777878,0.5997397,0.8916296,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1370,2021,5847,Buffer,Physical,"Lop and Scatter, Mastication",249823.70265597335,0.4018065,0.5794958,147.2918987,152.4809026,0.6075263,0.8550902,,,,,5,98.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1371,2021,5855,Treatment,Physical,"Lop and Scatter, Mastication",118115.952574625,0.3670064,0.5345755,130.0618261,129.2766796,0.7771756,1.0342294,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1372,2021,5855,Buffer,Physical,"Lop and Scatter, Mastication",118115.952574625,0.4049684,0.5814809,145.5549793,153.7214366,0.6659497,0.8863701,,,,,5,98.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1373,2021,5859,Treatment,Physical,"Lop and Scatter, Mastication",43696.86738642101,0.492522,0.6883524,139.1324915,205.3880524,1.2848989,0.8926681,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1374,2021,5859,Buffer,Physical,"Lop and Scatter, Mastication",43696.86738642101,0.4689411,0.6754863,132.1965196,226.6920236,1.2975582,0.8349502,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1375,2021,5872,Treatment,Physical,"Lop and Scatter, Mastication",52834.136303538544,0.3774012,0.5506031,109.726573,354.0718832,1.447306,0.8389556,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1376,2021,5872,Buffer,Physical,"Lop and Scatter, Mastication",52834.136303538544,0.3617213,0.5423005,104.7226979,314.8898748,1.3344283,0.8821632,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1377,2021,5877,Treatment,Physical,"Lop and Scatter, Mastication",41208.25976998849,0.4280627,0.6160862,138.1047387,146.9116586,1.4369932,1.2247756,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1378,2021,5877,Buffer,Physical,"Lop and Scatter, Mastication",41208.25976998849,0.4075072,0.5900742,129.2160064,139.4328086,1.2109812,1.1453513,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1379,2021,5878,Treatment,Physical,"Lop and Scatter, Mastication",419196.6345695906,0.3382437,0.4981956,106.674566,108.840157,0.895405,0.5941503,,,,,2,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1380,2021,5878,Buffer,Physical,"Lop and Scatter, Mastication",419196.6345695906,0.3553645,0.4952085,104.42313,107.9012104,0.8327411,0.6059053,,,,,8,175.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1381,2021,5880,Treatment,Physical,"Lop and Scatter, Mastication",939565.4617703054,0.3589879,0.4808057,114.6355885,107.5321698,0.8465314,0.627724,,,,,3,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1382,2021,5880,Buffer,Physical,"Lop and Scatter, Mastication",939565.4617703054,0.3641295,0.497725,111.4980388,108.8574448,0.8163228,0.6188457,,,,,8,177.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1383,2021,5887,Treatment,Physical,"Lop and Scatter, Mastication",80276.93205094704,0.383857,0.488316,125.8986936,109.862947,0.7375686,0.5928298,,,,,2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1384,2021,5887,Buffer,Physical,"Lop and Scatter, Mastication",80276.93205094704,0.374838,0.4843798,114.4104449,104.3799939,0.6743101,0.6162086,,,,,5,118.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1385,2021,5889,Treatment,Physical,"Lop and Scatter, Mastication",161358.03659542344,0.3572577,0.4628738,115.4154418,101.9021044,0.6767634,0.6080367,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1386,2021,5889,Buffer,Physical,"Lop and Scatter, Mastication",161358.03659542344,0.3694436,0.4777473,113.1685893,102.1599888,0.6392072,0.6108622,,,,,4,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1387,2021,5890,Treatment,Physical,"Lop and Scatter, Mastication",201046.11141797545,0.3775973,0.468665,117.0266495,102.1672172,0.735309,0.65841,,,,,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1388,2021,5890,Buffer,Physical,"Lop and Scatter, Mastication",201046.11141797545,0.3847547,0.486095,120.2880769,109.0359354,0.687876,0.6201343,,,,,9,196.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1389,2021,5896,Treatment,Physical,,158311.0175031773,0.3783792,0.4464018,118.0606041,97.5069561,0.7119508,0.7312443,,,,,3,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1390,2021,5896,Buffer,Physical,,158311.0175031773,0.3733888,0.4820846,115.0687311,102.5940865,0.6652567,0.6544023,,,,,5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1391,2021,5898,Treatment,Physical,Forest Stand Improvement,1365658.85511827,0.3853051,0.4722307,119.9717369,105.580163,0.6789856,0.6035376,,,,,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1392,2021,5898,Buffer,Physical,Forest Stand Improvement,1365658.85511827,0.3802556,0.4914062,118.2683701,111.1581101,0.698069,0.5951675,,,,,6,118.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1393,2021,5902,Treatment,Physical,Forest Health Thinning,25912.90691855733,0.3024683,0.4738936,91.0280942,106.5267511,1.0948156,0.6378199,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1394,2021,5902,Buffer,Physical,Forest Health Thinning,25912.90691855733,0.3254985,0.4932116,95.839324,112.7439899,0.9101186,0.613887,,,,,9,178.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1395,2021,5911,Treatment,Physical,"Mastication, Stump and Spray",7988.507148563509,0.3333467,0.48826,103.9740781,110.5418005,0.9606522,0.6294991,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1396,2021,5911,Buffer,Physical,"Mastication, Stump and Spray",7988.507148563509,0.3450444,0.504696,100.8997476,111.7156741,0.8836355,0.6171683,,,,,7,138.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1397,2021,5915,Treatment,Physical,"Mastication, Stump and Spray",3169.7159484753174,0.3422506,0.4783417,108.3525946,101.8590944,0.6688809,0.595368,,,,,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1398,2021,5915,Buffer,Physical,"Mastication, Stump and Spray",3169.7159484753174,0.3586195,0.4838669,104.8997597,103.5620126,0.6454261,0.5826933,,,,,6,135.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1399,2021,5927,Treatment,Fire,Burning of Piled Material,38349.73996778263,0.386569,0.4701832,121.3619771,101.1524124,0.6878547,0.7290501,,,,,3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1400,2021,5927,Buffer,Fire,Burning of Piled Material,38349.73996778263,0.3894746,0.4972591,120.5087153,111.7527719,0.6452849,0.6340429,,,,,6,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1401,2021,5945,Treatment,Physical,Thinning for Hazardous Fuels Reduction,283390.8647458507,0.384064,0.5260488,127.7739734,119.5780542,0.6808472,0.5694564,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1402,2021,5945,Buffer,Physical,Thinning for Hazardous Fuels Reduction,283390.8647458507,0.3917408,0.5314957,130.1496389,119.3845982,0.6853402,0.6101818,,,,,4,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1403,2022,5956,Treatment,Physical,"Forest Health Thinning, Mastication, Tree Felling and Removal",67571.28291015362,134.3623981,117.5853804,87.9179614,116.3156216,0.6311798,1.0106724,,,,,4,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1404,2022,5956,Buffer,Physical,"Forest Health Thinning, Mastication, Tree Felling and Removal",67571.28291015362,148.9683121,123.6367656,107.0174558,131.0675567,0.63159,1.0617228,,,,,8,160.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1405,2022,5965,Treatment,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication",63966.77855628847,165.964764,111.7544279,154.599098,188.8601338,0.9023521,1.0437788,,,,,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1406,2022,5965,Buffer,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication",63966.77855628847,169.2528964,111.8604366,167.1021961,191.3419949,0.8583626,1.0251322,,,,,7,140.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1407,2021,5977,Treatment,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk",11365.645910173407,0.385748,0.5413875,128.2408055,121.9136806,0.733434,0.5729632,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1408,2021,5977,Buffer,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk",11365.645910173407,0.3913342,0.5375379,130.3006229,120.5965445,0.7005554,0.5856981,,,,,0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1409,2020,5998,Treatment,Physical,Mastication,1224035.1750797655,0.4419426,0.3912004,162.8854191,93.953607,0.4269626,0.9470847,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1410,2020,5998,Buffer,Physical,Mastication,1224035.1750797655,0.4396868,0.3742226,210.1636562,86.9032893,0.4297511,0.9975378,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1411,2020,6001,Treatment,Physical,Thinning,435259.38417062064,0.3810553,0.2939601,145.109621,62.5918454,0.5300135,1.4444391,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1412,2020,6001,Buffer,Physical,Thinning,435259.38417062064,0.4106666,0.4106666,149.8026231,149.8026231,0.4857272,0.4857272,,,,,5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
1413,2020,6008,Treatment,Physical,Thinning,1987548.08772914,0.4171109,0.3732794,160.2032883,87.0157245,0.5304716,1.1348734,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1414,2020,6008,Buffer,Physical,Thinning,1987548.08772914,0.4314801,0.4056026,159.457531,97.4024165,0.4887945,1.0389823,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1415,2021,6015,Treatment,Physical,Thinning,873669.5446573014,0.3982501,0.5332356,130.3945404,131.450242,0.4176272,0.6296788,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1416,2021,6015,Buffer,Physical,Thinning,873669.5446573014,0.3672724,0.469552,117.7626175,111.179229,0.4759893,0.6893963,,,,,5,99.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1417,2018,6029,Treatment,Physical,Thinning,4136.015050072454,,0.8326113,,345.6959152,,0.5606956,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1418,2018,6029,Buffer,Physical,Thinning,4136.015050072454,,0.7526859,,318.3288879,,0.3044508,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1419,2018,6037,Treatment,Physical,Thinning,8066.208413358627,,0.8075694,,331.2080689,,0.4349438,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1420,2018,6037,Buffer,Physical,Thinning,8066.208413358627,,0.6830232,,252.167366,,0.7892561,,,,,6,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1421,2016,6042,Treatment,Physical,Thin / Chip,441.4590902887549,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1422,2016,6042,Buffer,Physical,Thin / Chip,441.4590902887549,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1423,2020,6063,Treatment,Physical,Thin / Mastication,167.49407845113075,0.4188188,0.3555727,154.8369276,77.6373327,0.479981,1.2148966,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1424,2020,6063,Buffer,Physical,Thin / Mastication,167.49407845113075,0.4295568,0.402989,158.2841052,92.7076441,0.4871494,1.0102036,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1425,2020,6074,Treatment,Physical,Thin / Chip,5323.822298109446,0.4187398,0.3494892,155.0667062,75.8910582,0.4733177,1.228818,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1426,2020,6074,Buffer,Physical,Thin / Chip,5323.822298109446,0.4241543,0.3908053,156.0127332,89.0136656,0.4847239,1.0357308,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1427,2021,6090,Treatment,Physical, ,40345399.86450068,0.4766686,0.5997878,193.6282773,162.7943932,0.5517662,0.8685568,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1428,2021,6090,Buffer,Physical, ,40345399.86450068,0.483919,0.5845156,185.1676505,154.7289415,0.5901747,0.9056185,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1429,2021,6093,Treatment,Physical, ,365053.8736799325,0.4856019,0.6018771,177.1768551,173.763401,0.7238457,1.2144671,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1430,2021,6093,Buffer,Physical, ,365053.8736799325,0.4876778,0.6057576,174.4314161,171.8836562,0.764341,1.2332381,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1431,2021,6101,Treatment,Fire,BANEY RX - Unit 6 and 7,1984195.7529665176,0.4785006,0.5891736,172.7020392,168.0814037,0.8018859,1.3313919,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1432,2021,6101,Buffer,Fire,BANEY RX - Unit 6 and 7,1984195.7529665176,0.4875145,0.5961147,173.1995982,162.7273442,0.7992073,1.2871623,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1433,2021,6109,Treatment,Fire,"THUNDERBIRD  21 - Romero, OX 1, Green Acre, and Aurouch",2384131.6167108864,0.4830194,0.6002464,174.6926068,167.5395228,0.743344,1.2101346,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1434,2021,6109,Buffer,Fire,"THUNDERBIRD  21 - Romero, OX 1, Green Acre, and Aurouch",2384131.6167108864,0.4912999,0.5960749,168.3958807,161.5855895,0.773612,1.2147923,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1435,2021,6118,Treatment,Fire,Taos Ski Valley Piles Rx FY22,163389.58348473778,0.4798274,0.6016244,174.1649418,172.4759579,0.7715546,1.2521091,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1436,2021,6118,Buffer,Fire,Taos Ski Valley Piles Rx FY22,163389.58348473778,0.4872719,0.5997042,173.4692174,169.3349628,0.7860398,1.2715065,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1437,2021,6127,Treatment,Fire,AZTEC SPRINGS SOUTH RX,1230496.2422483985,0.4832508,0.5872796,178.2373109,159.2251409,0.4721811,0.8984969,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1438,2021,6127,Buffer,Fire,AZTEC SPRINGS SOUTH RX,1230496.2422483985,0.4859471,0.5873129,167.7759397,154.4606687,0.5647391,0.9933518,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1439,2021,6130,Treatment,Fire,STABLE CANYON RX,6449525.342717336,0.4523432,0.4511822,111.9929651,85.3125043,0.398681,0.3780629,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1440,2021,6130,Buffer,Fire,STABLE CANYON RX,6449525.342717336,0.4134678,0.4292187,103.2784707,83.2133437,0.4284907,0.4353198,,,,,6,115.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1441,2021,6134,Treatment,Fire,"THUNDERBIRD  21 - Romero, OX 1, Green Acre, and Aurouch",2384131.6167108864,0.4493612,0.4581876,111.2363631,87.0091228,0.4228575,0.3782394,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1442,2021,6134,Buffer,Fire,"THUNDERBIRD  21 - Romero, OX 1, Green Acre, and Aurouch",2384131.6167108864,0.4481329,0.4307563,110.4506772,83.9052353,0.4031356,0.4391109,,,,,7,134.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1443,2021,6140,Treatment,Physical,PUEBLO RIDGE IRTC TSI CONTRACT FY 2021,438065.0471704168,0.441913,0.4551225,108.5751731,86.0611267,0.3825913,0.3760187,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1444,2021,6140,Buffer,Physical,PUEBLO RIDGE IRTC TSI CONTRACT FY 2021,438065.0471704168,0.4423415,0.4562434,109.056469,86.5837526,0.3890853,0.3876542,,,,,0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1445,2021,6141,Treatment,Physical,PUEBLO RIDGE IRTC TSI CONTRACT FY 2021,438065.0471704168,0.4589104,0.4397323,113.6678441,87.2477095,0.4177646,0.4278932,,,,,3,58.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1446,2021,6141,Buffer,Physical,PUEBLO RIDGE IRTC TSI CONTRACT FY 2021,438065.0471704168,137.2767925,112.7084446,118.4185629,89.6765551,0.4367764,0.4446289,,,,,5,96.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1447,2021,6144,Treatment,Fire,COPPERTAN RX 21,6867157.936712424,0.434076,0.5470681,178.9357185,142.3673649,0.6038209,0.8976339,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1448,2021,6144,Buffer,Fire,COPPERTAN RX 21,6867157.936712424,115.8698205,138.9204615,125.3769779,145.0635282,0.7419465,0.9585033,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1449,2021,6145,Treatment,Physical,SAN JOSE GRUBBED/CUT TREATMENT 2021,306230.52814177715,0.4535906,0.6101593,178.6800572,161.1830121,0.9907461,1.0111645,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1450,2021,6145,Buffer,Physical,SAN JOSE GRUBBED/CUT TREATMENT 2021,306230.52814177715,123.1593408,145.0335516,142.7415415,170.4496843,0.9057417,0.9714856,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
